Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
O=C([O-])C(C)(C)C.[K+],CC(C)c1ccccc1P(c1ccccc1)c1c(C=NN)cccc1N(C)C,CC(N(C)C)=O,0.0702,104.5043,48.18779999999999
O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccc(P(c3ccccc3)C3CCCCC3)cc2)c(C(C)C)c1,CC(N(C)C)=O,0.1098,104.9533,38.78939999999999
O=C([O-])C.[K+],CC1COC(C(CP(c2ccccc2)c2ccccc2)(c2ccccn2)P(c2ccccc2)C2CCCCC2)=N1,CC(N(C)C)=O,0.1175,107.5197,35.42320000000001
O=C([O-])C(C)(C)C.[K+],CC(C)c1cc(C(C)(C)C)cc(-c2ccccc2)c1-c1ccccc1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.1282,106.4068,32.89659999999999
O=C([O-])C(C)(C)C.[Cs+],CCC(C)c1cc(C(C)C)ccc1-c1cc(C(C)C)ccc1P(c1ccccc1)c1ccccn1,CC(N(C)C)=O,0.1024,109.5246,25.749100000000002
O=C([O-])C.[K+],CC(O)P(c1ccccc1Oc1ccccn1)C(C)(C)C,CC(N(C)C)=O,0.0618,90.2248,16.476799999999987
O=C([O-])C(C)(C)C.[K+],COc1c(P(c2cccc(C(F)(F)F)c2)c2cccc(P(=O)(c3ccccc3)C(N3[CH-]NC(C)=C3C)P(=O)([O-])[O-])c2)cccc1C(C)(C)C,CC(N(C)C)=O,0.0902,91.8495,13.034199999999993
O=C([O-])C.[Cs+],CC(C)c1ccc(C(C)C)c(C2=NC(c3ccccc3)CO2)c1CP(c1ccccc1)C1CCCCC1,CCCC#N,0.0907,106.0277,11.70650000000001
O=C([O-])C.[Cs+],CC(C)c1cnn(-c2ccc(C#N)cc2P(C(C)C)C(CCO)c2ccc(C(F)(F)F)cc2)c1C(C)C,CCCC#N,0.0673,91.5992,11.572299999999998
O=C([O-])C.[K+],Cc1cc(C)c(P(c2ccc(C(C)C)cc2C(C)C)c2ncccc2CP(C)C(F)(F)F)c(C)c1,CCCC#N,0.0951,104.7427,9.2377
