Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
O=C([O-])C(C)(C)C.[K+],O=NCP(c1cccc(Oc2ccccc2)c1)c1cccc2nc[nH]c12,CC(N(C)C)=O,0.0897,115.1845,59.10080000000004
O=C([O-])C(C)(C)C.[Cs+],[S-]C=CP(CCc1ccccc1[S-])c1cccc(Br)c1,CC(N(C)C)=O,0.0583,112.922,30.056500000000014
O=C([O-])C(C)(C)C.[Cs+],c1ccc(NP(Oc2ccccc2)C2=NCCS2)cc1,CC(N(C)C)=O,0.1502,97.9836,26.47180000000001
O=C([O-])C.[K+],c1ccc(P(c2ccccc2PCc2c[nH]c(CC3CCOCC3)n2)C2CCOCC2)cc1,CCCC#N,0.1397,103.0366,14.822899999999986
O=C([O-])C.[Cs+],CC(=Nc1cc(C)ccc1C)P(c1ccccc1O)c1ccccc1F,CC1=CC=C(C)C=C1,0.085,93.5474,9.767899999999992
O=C([O-])C(C)(C)C.[Cs+],COc1cc(CC2CC(O)C(O)C2)cc(SCCP(C)c2ccc(F)cc2)c1OC,CCCC#N,0.0997,117.4675,9.756900000000003
O=C([O-])C(C)(C)C.[K+],CC(NC(C)P(C1CCCCC1)C1CCCCC1)N(C(C)P(C)(=O)C(C)(C)C)S(C)(=O)=O,CCCC#N,0.1478,97.1484,7.398399999999997
O=C([O-])C(C)(C)C.[Cs+],CP(c1ccccc1NCCCN1CCOCC1)C1CCCC1,CCCC#N,0.0997,92.9661,7.389100000000002
O=C([O-])C.[K+],CCP(CC1C[NH+](CCOC(C)(C)C)CCC1NCc1ccc(OC)cc1)C(C)C,CCCC#N,0.07,111.39,7.117100000000001
O=C([O-])C(C)(C)C.[K+],CC(N)P(c1ccccc1)c1ccc(-c2ccccc2-c2ccccc2)cc1,CCCC#N,0.1095,101.2097,6.348999999999995
