SMILES,ATSC5v,AATSC5Z,MATS8se,Reagent1 (ul),Reagent2 (ul),Reagent3 (ul),Reagent4 (ul),lab_code,crystal_size,crystal_score
CC(C)(C)Cc1ccnc2ccccc12,-907.5234914617813,-1.8613591269841268,0.14847586734077994,86.9973,153.5012,10.9765,26.0501,0.9841390252113342,1.9940874648763443,0
CCc1nc2c(s1)-c1ccccc1CN2c1ccc(OCc2noc3c2CCC3)cc1,-107.21449530774484,-0.7778330899597324,0.11535949581976927,160.6712,134.1796,93.0127,12.3591,0.5583630204200745,1.9454108799297853,0
CCc1nnc(C2CCOC2)o1,-450.04540310981974,-4.098214285714286,0.04981283292473726,112.0128,109.0507,77.7793,122.4276,0.8228702545166016,1.7819406806237479,0
CCC(C)(C)C1COCOC1C(C)C,-135.4124040926933,-0.5997840964640705,0.19536880071708093,173.8433,101.824,9.3619,162.9494,0.950006365776062,1.3501429676127976,0
CC1(C)CCCc2nc(-c3ccccc3)ccc21,-284.91352228427206,-0.9194317952224798,-0.1406905867714794,84.7068,133.2868,93.3816,167.6873,0.973957657814026,1.322113867215008,0
c1nc2c(-c3nnco3)noc2[n-]1,-80.48119719796523,-0.286031746031746,1.3874630746956491,173.6323,160.6091,6.7821,49.3438,0.04234180599451065,1.3199905571507096,0
CC(C=C1Cc2c(C)ccc(C)c2S1)=C(Br)S(C)(=O)=O,-1044.7059218917077,1.9906202271067144,0.04185249947397483,92.3666,116.0514,91.5196,161.7185,0.368438184261322,1.161833203230658,0
C1=COC(C2CCC2[NH+](C2CCOCC2)C2CCOC3(CC[NH2+]CC3)C2)CO1,-198.04381518992318,-0.08305626800924605,0.0470225989117011,85.2242,147.2375,0.4415,144.949,0.6205695271492004,0.920910119257818,0
Cc1nnc(CC(O)=C2C=c3ccccc3=C2)o1,-9.502309638300744,1.106666666666667,-0.08536712833841616,87.6007,134.0875,98.888,137.9458,0.16721010208129886,0.8972689878571429,0
CCc1ccc(OCC2CCC[NH2+]CC2)c(CO)c1,400.5912065373178,0.6246039549874359,-0.03594504438406654,141.9977,140.8322,63.246,10242.1562,0.09394317865371704,0.7591176107047198,0
