Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CC(N(C)C)=O,0.1141,108.715,86.50139999999996
O=C([O-])C.[Cs+],CC(C)c1cc(C(C)C)c(-c2ccccc2P(C2CCCCC2)C2CCCCC2)c(C(C)C)c1,CCCC#N,0.1011,104.0979,81.55999999999997
O=C([O-])C.[K+],Cc1cc(C)c(P(c2ccccc2)c2ccccc2-c2ccccc2N(C)C)c(C)c1,CC(N(C)C)=O,0.0742,102.895,39.18570000000003
O=C([O-])C.[K+],C1=NN(c2ccccc2)C(c2ccccc2)C12NC(P(c1ccccc1)c1ccccc1)=NC2c1ccccc1,CC(N(C)C)=O,0.147,99.856,36.817800000000005
O=C([O-])C.[K+],C(=CP(c1ccccc1)c1ccccc1)Pc1ccccc1,CC(N(C)C)=O,0.0698,103.3943,30.187300000000022
O=C([O-])C(C)(C)C.[Cs+],CC(C)c1ccc(C(C2=CC(P(C(C)C)C(C)C)=C([O-])NC2C(C)C)c2ccccc2)cc1,CC(N(C)C)=O,0.153,97.8426,29.459999999999994
O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(P(c2ccccc2)c2ccccc2-c2ccc(N(C)C)cc2N(C)C)c(C)c1,CCCC#N,0.1376,109.5871,12.92359999999999
O=C([O-])C.[K+],c1ccc(PCPCP(c2ccccc2)c2ccccc2)cc1,CCCC#N,0.08,117.8398,6.796199999999998
O=C([O-])C.[K+],C[CH-]c1ccc(OP(C)OCC)c([N-]C)c1,CCCC#N,0.0951,92.5474,6.072999999999997
O=C([O-])C.[Cs+],[CH2-]Cc1ccc(C(C)(C)c2ccc(C(C)C)cc2CP(c2ccccc2)c2ccccc2)nc1,CCCCOC(C)=O,0.0575,103.6775,5.323900000000004
