Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
O=C([O-])C.[K+],CN(C)c1cccc(N(C)C)c1-c1cccc2c(CP(C)C(C)(C)C)cccc12,CCCC#N,0.1221,104.7296,29.292100000000033
O=C([O-])C.[K+],CP1C2(C)CC3(C)OC(C)(CC1(C)O3)O2,CC(N(C)C)=O,0.0749,90.2024,22.152700000000014
O=C([O-])C.[K+],c1ccc(CP(C2CCCCC2)C2CCCCC2)nc1,CC(N(C)C)=O,0.152,104.9827,17.540800000000004
O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,CC(N(C)C)=O,0.1001,105.0,13.055600000000005
O=C([O-])C(C)(C)C.[K+],CC(C)Oc1cccc(OC(C)C)c1P(C1CCCCC1)C1CCCCC1,CC(N(C)C)=O,0.109,90.3684,12.6358
O=C([O-])C.[K+],CC1CC(C)(C)CC(c2ccccc2)C1(c1ccccc1)c1c(CP(C)c2ccccc2)cccc1OCc1ccccc1,CCCC#N,0.1518,104.5474,10.133399999999998
O=C([O-])C.[K+],CC(O)c1ccccc1P(O)OC(C)(C)C,CCCC#N,0.0866,90.0118,5.545
O=C([O-])C.[K+],c1ccc(P(CP(c2ccccc2)C2CCCCC2)c2ccccc2)cc1,CCCC#N,0.0888,104.9085,2.2353999999999985
O=C([O-])C.[K+],C1CCC(CP(C2CCCCC2)C2CCCCC2)CC1,CCCC#N,0.0766,105.4822,0.45240000000000014
O=C([O-])C.[K+],C1CCC(CP(C2CCCCC2)C2CCCCC2)CC1,CCCC#N,0.099,105.0018,0.38900000000000007
