SMILES,ATSC5v,AATSC5Z,MATS8se,Reagent1 (ul),Reagent2 (ul),Reagent3 (ul),Reagent4 (ul),lab_code,crystal_size,crystal_score
Cc1nc2cn[nH]c2c(C2CC[NH2+]C2)c1C,-1361.4539099862675,-1.5186182561054875,0.4630802533472286,110.1311,80.7637,61.8127,102.477,0.930063009262085,1.7638515264022068,0
CCc1cccc(C)c1C1CCOC1,-1797.1089691008526,-1.8323863636363635,0.2567244267020439,152.7827,154.5553,109.0553,159.4387,0.654586136341095,1.6939541916450214,0
CC([NH3+])c1cccc2c(-c3cccnc3)ccnc12,-773.6566493398385,-1.2599999999999998,0.06817793041739037,113.7954,79.0242,110.0677,123.4067,0.8071699142456055,1.6455665017316004,0
c1cnc2c(c1)ccc1cccnc12,-181.8591279004938,-1.6635877491492466,0.4551609502959494,112.4307,85.8409,105.8031,158.2435,0.8235386610031128,1.543726017431458,0
CCc1ccc(C)c2ccc(C(N)=O)nc12,-440.31686010617994,-1.1426086956521735,-0.5179930832542146,122.8176,86.0851,108.7213,168.2402,0.8810562491416931,1.3771818446753246,0
COc1cc(Cc2ccncc2)c(C)cc1C,-112.41961235510898,-0.14557587740978722,0.09866524321271128,166.5075,157.5992,119.4478,60.4616,0.5238324999809265,1.2809387013636373,0
Cc1cncc(-c2cnccn2)c1C,337.54874381184106,0.6893629629629628,0.2811259092666111,160.0781,80.2035,111.4538,66.0421,0.7999318838119507,1.170581252454242,0
c1cc(CC2CC[NH2+]C2)ccn1,43.19279758901793,0.3635992178151359,-0.3978320935175347,157.1504,161.0817,179.6675,139.1313,0.3119350373744965,0.7835450403823949,0
COc1cc(C(O)c2ccccc2)ccn1,-21.905420640769645,-0.05368911102601827,-0.12724842888523175,163.2004,156.3197,110.4022,169.3077,0.8029173612594604,0.7650257018181815,0
CCCC(C)(CC)OCc1ccccc1,512.4318460481028,0.3554930606281957,0.006777317876294162,106.1974,154.4127,22.4322,126.5221,0.4258706271648407,0.6274871638104982,0
