Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
O=C([O-])C.[Cs+],CC(N)N(CC1CNCC(N)(C(c2ccccc2)P(c2ccccc2)c2nc[nH]n2)O1)C(C)P(c1cccc2c1OC=CO2)C(C)C,CC(N(C)C)=O,0.0801,101.1325,35.27509999999998
O=C([O-])C.[K+],CC(N1CCCC(C)(c2ocnc2C(N)(N)Cc2ocnc2-c2ccccc2)C1)P(C)Cc1ccccc1,CC(N(C)C)=O,0.1356,105.5562,30.1467
O=C([O-])C.[Cs+],CC(C)P(CNc1ccc(CCN2CCOCC2)cc1)C(F)(F)F,CC(N(C)C)=O,0.0853,97.7337,28.550599999999996
O=C([O-])C(C)(C)C.[Cs+],CCc1ccccc1NCc1c(-c2cc(C(C)(C)C)nn2CCP(C(C)C)C(C)C)cnn1-c1ccccc1,CC1=CC=C(C)C=C1,0.0896,100.5118,26.78170000000001
O=C([O-])C.[K+],c1ccc(P(CCNCC[NH2+]Cc2ccc(C3CCOCC3)cc2)c2ccccc2)cc1,CCCCOC(C)=O,0.1123,114.6627,16.9292
O=C([O-])C(C)(C)C.[Cs+],CC(N)N(Cc1cn(C(C)c2ccccc2)c[nH+]1)P(C)C(C)(C)C,CC(N(C)C)=O,0.0794,109.8918,13.112699999999997
O=C([O-])C.[Cs+],CCCN1CCOC(CP(CCC)CCNP(C(C)C)C(C)C)C1,CCCC#N,0.1423,109.3383,7.5656
O=C([O-])C(C)(C)C.[K+],O=P([O-])([O-])CCNCP(CPCP(c1ccccc1)c1ccccc1)c1ccccc1,CCCC#N,0.0973,111.6949,7.109399999999995
O=C([O-])C(C)(C)C.[Cs+],c1ccc(NCCP(c2ccccc2)c2ccccc2)cc1,CCCCOC(C)=O,0.1222,118.6565,3.009499999999999
O=C([O-])C(C)(C)C.[Cs+],Cc1cccc(CCSc2ccc(P(c3ccccc3)c3ccccc3)cc2)c1,CCCCOC(C)=O,0.1052,91.4481,1.7871999999999997
