Base_SMILES,Ligand_SMILES,Solvent_SMILES,Concentration,Temp_C,yield
O=C([O-])C(C)(C)C.[K+],CCn1nc(C)c(C)c1-c1ccccc1P(c1cc(C)cc(C)c1)C(P)NC,CC(N(C)C)=O,0.1266,105.4602,45.93149999999996
O=C([O-])C(C)(C)C.[K+],Cc1cc(C)c(P(c2ccccc2)c2ccccc2-c2c(N(C)C)cccc2N(C)C)c(C)c1,CC(N(C)C)=O,0.1047,99.9555,37.944700000000005
O=C([O-])C.[Cs+],COc1ccc([CH-]c2ccccc2OP(C)OC(C)C)cc1,CCCC#N,0.0961,90.3997,19.6971
O=C([O-])C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CC(N(C)C)=O,0.0933,96.4052,19.21350000000004
O=C([O-])C.[K+],CP(C)C1C2(C)OC3(C)CC(C)(O2)PC1(C)O3,CC(N(C)C)=O,0.1226,90.3724,18.988200000000017
O=C([O-])C.[K+],CC12CC3(C)OC(C)(CC(C)(O1)P3c1ccccc1)O2,CCCC#N,0.1068,92.8752,17.137199999999993
O=C([O-])C.[Cs+],COC([O-])P(c1ccc(C)cc1)c1ccc(-c2cc(C(C)C)n[nH]2)cc1,CCCC#N,0.0987,93.1577,12.710699999999997
O=C([O-])C.[K+],c1ccc(PC2=NC(P(c3ccccc3)c3ccccc3)CN2)cc1,CCCC#N,0.1146,103.2556,9.646899999999997
O=C([O-])C(C)(C)C.[K+],CC(C)Oc1ccccc1P(C)C1CCCC(C)(C)C1O,CCCC#N,0.0959,91.5486,5.277100000000001
O=C([O-])C.[K+],c1ccc(CP(c2ccccc2)C2CCCCC2)cc1,CCCC#N,0.0874,105.7875,1.3973999999999995
